1.000000000000000000e+00,2.088199630369386162e-01
2.000000000000000000e+00,8.941747456206244893e-02
3.000000000000000000e+00,6.940273648843220400e-02
4.000000000000000000e+00,4.758739239443974395e-02
5.000000000000000000e+00,3.189380140715906281e-02
6.000000000000000000e+00,1.996464386916997624e-02
